LeakID,MaxExCH4,Date,HoursSinceJan1,DaysSinceJan1,FracDay
4,0.491373944,20170329,2102.036982,87.58487425,0.584874249999999
5,0.488128007,20170404,2243.805175,93.4918822916667,0.49188229166667
5,0.280451436,20170404,2243.810261,93.4920942083333,0.492094208333342
5,3.08813143,20170404,2243.902412,93.4959338333333,0.495933833333325
5,0.354845444,20170404,2243.924228,93.4968428333333,0.496842833333332
5,2.582054023,20170404,2243.928648,93.497027,0.497027000000003
5,0.520119456,20170404,2244.080082,93.50333675,0.503336750000003
5,0.363236844,20170404,2244.082291,93.5034287916667,0.503428791666678
5,0.974486995,20170404,2244.086457,93.503602375,0.503602375
5,0.200820977,20170406,2291.177704,95.4657376666667,0.465737666666669
5,0.572671586,20170406,2291.18253,95.46593875,0.465938750000007
5,0.463515574,20170406,2291.603789,95.4834912083333,0.483491208333319
5,9.643628041,20170412,2431.37653,101.307355416667,0.307355416666667
5,0.258564966,20170412,2431.573507,101.315562791667,0.315562791666665
5,0.699976393,20170320,1887.539382,78.64747425,0.647474250000002
5,0.926514826,20170320,1887.624226,78.6510094166667,0.651009416666668
5,0.618690431,20170320,1888.069244,78.6695518333333,0.66955183333333
5,2.412131921,20170320,1888.072504,78.6696876666667,0.669687666666661
5,5.968098537,20170320,1888.085331,78.670222125,0.670222124999995
5,8.027665304,20170320,1888.332359,78.6805149583333,0.680514958333333
5,6.776396481,20170322,1929.126567,80.380273625,0.380273625000001
5,1.789333399,20170322,1933.039086,80.54329525,0.54329525
5,0.429529908,20170327,2052.620324,85.5258468333333,0.525846833333333
5,1.920360521,20170327,2052.802432,85.5334346666667,0.533434666666665
5,0.242999012,20170327,2052.818872,85.5341196666667,0.534119666666655
6,2.147273947,20130509,3084.099752,128.504156333333,0.504156333333327
6,0.981570251,20130509,3084.266807,128.511116958333,0.511116958333332
6,0.26421546,20130509,3084.294274,128.512261416667,0.512261416666661
6,0.499409552,20130509,3084.296859,128.512369125,0.512369124999992
6,3.547371387,20130509,3084.302593,128.512608041667,0.512608041666653
6,1.969770498,20130510,3100.036412,129.168183833333,0.16818383333333
6,4.635033217,20130510,3100.039069,129.168294541667,0.168294541666654
6,0.328253111,20130510,3100.043056,129.168460666667,0.168460666666675
6,0.915232869,20130510,3100.061564,129.169231833333,0.169231833333328
6,0.344609872,20130510,3100.071034,129.169626416667,0.169626416666659
6,0.21629163,20130513,3183.244041,132.635168375,0.635168375000006
6,0.353383026,20130514,3207.380768,133.640865333333,0.640865333333323
6,0.245672724,20130514,3207.382937,133.640955708333,0.640955708333337
6,0.980906028,20130516,3254.262366,135.59426525,0.594265250000007
6,0.454647317,20130528,3541.049481,147.543728375,0.543728375000001
6,0.38561038,20130530,3589.516091,149.563170458333,0.563170458333332
6,0.279204348,20130530,3589.528354,149.563681416667,0.563681416666668
6,0.644306905,20130604,3708.570629,154.523776208333,0.523776208333317
6,0.494589957,20130501,2900.841907,120.868412791667,0.868412791666671
6,1.025613761,20130501,2901.113103,120.879712625,0.879712625000011
6,3.812906308,20130508,3065.029712,127.709571333333,0.709571333333329
6,2.185632961,20130508,3065.062432,127.710934666667,0.710934666666674
6,1.266402493,20130508,3065.084204,127.711841833333,0.711841833333338
6,0.368656354,20130508,3065.103194,127.712633083333,0.71263308333333
6,0.366250298,20130508,3065.109374,127.712890583333,0.712890583333333
6,0.591840251,20130508,3065.113223,127.713050958333,0.713050958333326
6,0.246655282,20130510,3119.257868,129.969077833333,0.96907783333333
6,0.217321929,20130510,3119.262907,129.969287791667,0.969287791666659
6,0.929093139,20130513,3184.279633,132.678318041667,0.678318041666671
6,0.270291075,20130514,3212.324177,133.846840708333,0.846840708333332
6,0.219897914,20130514,3212.340289,133.847512041667,0.847512041666676
7,3.219668134,20130510,3109.434202,129.559758416667,0.559758416666654
7,0.256963413,20130513,3176.719654,132.363318916667,0.363318916666657
7,0.244151372,20130516,3254.104513,135.587688041667,0.587688041666667
7,0.441386957,20130516,3254.114979,135.588124125,0.588124125000007
7,0.650301678,20130516,3254.120206,135.588341916667,0.588341916666678
7,0.99690095,20130403,2224.942914,92.70595475,0.705954750000004
7,0.362682929,20130403,2224.951184,92.7062993333333,0.706299333333334
7,4.000553363,20130501,2897.165648,120.715235333333,0.715235333333339
7,0.275809554,20130501,2897.169452,120.715393833333,0.715393833333337
7,0.552266211,20130501,2897.197486,120.716561916667,0.716561916666663
7,0.696392137,20130501,2897.200734,120.71669725,0.716697249999996
7,1.481803474,20130514,3212.502441,133.854268375,0.854268375000004
7,4.462207026,20130510,3114.326776,129.763615666667,0.763615666666652
7,2.541780616,20130510,3114.331889,129.763828708333,0.763828708333335
7,0.287665135,20130510,3114.334332,129.7639305,0.763930499999987
7,0.225273496,20130510,3114.338622,129.76410925,0.764109250000018
7,0.706754443,20130510,3114.463689,129.769320375,0.769320375000007
7,0.339719876,20130510,3114.469738,129.769572416667,0.769572416666648
7,1.738288016,20130510,3114.474243,129.769760125,0.769760125000005
7,0.391971663,20130510,3114.603328,129.775138666667,0.775138666666663
7,0.776650406,20130510,3114.606177,129.775257375,0.775257374999995
7,1.536996558,20130510,3114.660949,129.777539541667,0.77753954166667
7,0.412087084,20130510,3114.779999,129.782499958333,0.782499958333318
7,0.320663855,20130510,3114.783638,129.782651583333,0.782651583333319
7,0.784179627,20130510,3114.788188,129.782841166667,0.782841166666657
7,2.413913892,20130513,3184.971917,132.707163208333,0.707163208333327
7,4.015938509,20130513,3184.976522,132.707355083333,0.70735508333334
7,2.451891695,20130513,3185.259217,132.719134041667,0.719134041666649
7,0.359746141,20130513,3185.391179,132.724632458333,0.724632458333332
7,0.627098971,20130513,3185.402663,132.725110958333,0.725110958333318
7,0.278964986,20130514,3208.802219,133.700092458333,0.70009245833333
8,0.948401632,20130516,3254.08523,135.586884583333,0.58688458333333
8,0.355899192,20130403,2222.092415,92.5871839583333,0.587183958333341
8,1.423618103,20130403,2222.33228,92.5971783333333,0.597178333333332
8,0.323449652,20130403,2222.465647,92.6027352916667,0.602735291666662
8,0.369620179,20130403,2222.470137,92.602922375,0.602922374999992
8,0.415256591,20130403,2222.47544,92.6031433333333,0.603143333333335
8,0.759954484,20130403,2222.479686,92.60332025,0.60332025000001
8,0.258026208,20130403,2224.956479,92.7065199583333,0.706519958333331
8,4.151896284,20130403,2225.121955,92.7134147916667,0.713414791666665
8,0.429728687,20130514,3208.694272,133.695594666667,0.695594666666665
8,0.860861534,20130514,3208.876684,133.703195166667,0.70319516666666
8,0.540448074,20130514,3208.881654,133.70340225,0.703402249999982
8,0.386137635,20130514,3212.514521,133.854771708333,0.854771708333345
8,5.398253249,20130607,3782.815306,157.617304416667,0.617304416666656
8,5.253550037,20130607,3782.825577,157.617732375,0.617732375000003
8,2.373569988,20130607,3782.845492,157.618562166667,0.618562166666663
8,6.745078997,20130607,3782.854956,157.6189565,0.618956499999996
8,19.60504593,20130607,3782.873328,157.619722,0.619721999999996
8,3.143528678,20130607,3782.911759,157.621323291667,0.62132329166667
8,14.23345863,20130607,3782.928829,157.622034541667,0.622034541666665
8,6.738604617,20130607,3782.95446,157.6231025,0.623102499999988
8,15.67056143,20130607,3783.056829,157.627367875,0.627367875000005
8,12.64345685,20130607,3783.065794,157.627741416667,0.62774141666668
8,12.84238559,20130607,3783.082683,157.628445125,0.628445125000013
8,11.82173979,20130607,3783.105331,157.629388791667,0.629388791666685
8,15.99868664,20130607,3783.116141,157.629839208333,0.629839208333323
8,13.14955563,20130607,3783.143121,157.630963375,0.630963374999993
8,3.2134198,20130607,3783.184277,157.632678208333,0.632678208333317
8,5.347187616,20130607,3783.219761,157.634156708333,0.634156708333336
8,8.762399579,20130607,3783.237282,157.63488675,0.634886749999993
8,8.233828112,20130607,3783.262987,157.635957791667,0.635957791666669
8,11.54665465,20130607,3783.283566,157.63681525,0.636815250000012
8,0.480879239,20130607,3783.29597,157.637332083333,0.637332083333348
8,12.51006989,20130607,3783.302823,157.637617625,0.63761762499999
8,6.971814094,20130607,3783.313975,157.638082291667,0.638082291666677
8,9.790049386,20130607,3783.345814,157.639408916667,0.639408916666667
8,7.503165444,20130607,3783.354812,157.639783833333,0.639783833333325
8,4.070578674,20130607,3783.416929,157.642372041667,0.642372041666675
8,1.30263443,20130607,3783.444773,157.643532208333,0.64353220833334
8,2.959948616,20130607,3783.49033,157.645430416667,0.64543041666667
8,35.0589118,20130607,3783.629796,157.6512415,0.651241499999998
8,4.60859892,20130607,3783.673463,157.653060958333,0.653060958333327
8,15.01554753,20130607,3783.685547,157.653564458333,0.653564458333335
8,12.66271684,20130607,3783.734528,157.655605333333,0.655605333333341
8,12.90413421,20130607,3783.762461,157.656769208333,0.656769208333316
8,1.760084286,20130607,3783.894906,157.66228775,0.66228774999999
8,14.46459989,20130607,3783.90751,157.662812916667,0.662812916666667
8,15.74890056,20130607,3783.929152,157.663714666667,0.663714666666664
8,13.93982918,20130607,3783.957028,157.664876166667,0.664876166666659
8,9.724643514,20130607,3783.967479,157.665311625,0.665311624999987
8,8.892174857,20130607,3784.019602,157.667483416667,0.66748341666667
8,0.787757854,20130607,3784.040944,157.668372666667,0.66837266666667
8,11.79823182,20130607,3784.091112,157.670463,0.670463000000012
8,12.53535096,20130607,3784.104376,157.671015666667,0.671015666666648
8,15.4953222,20130607,3784.124143,157.671839291667,0.671839291666657
8,2.663934674,20130607,3784.146581,157.672774208333,0.672774208333323
8,3.743533399,20130607,3784.168922,157.673705083333,0.673705083333317
8,17.53246338,20130607,3784.195112,157.674796333333,0.674796333333319
8,2.709359872,20130607,3784.210196,157.675424833333,0.675424833333324
8,0.389399539,20130607,3784.221919,157.675913291667,0.67591329166666
8,8.969656263,20130607,3784.231029,157.676292875,0.676292875000002
8,4.179603937,20130607,3784.244766,157.67686525,0.676865249999992
8,3.157469093,20130607,3784.256117,157.677338208333,0.677338208333339
8,2.265492329,20130607,3784.281496,157.678395666667,0.67839566666666
8,3.400939742,20130607,3784.304026,157.679334416667,0.679334416666649
8,9.708764187,20130607,3784.314896,157.679787333333,0.679787333333337
8,14.13793037,20130607,3784.407178,157.683632416667,0.683632416666654
8,3.880550232,20130607,3784.478542,157.686605916667,0.68660591666665
8,11.61864904,20130607,3784.639784,157.693324333333,0.693324333333322
8,17.16691333,20130607,3784.659921,157.694163375,0.694163374999988
8,1.501465104,20130607,3784.752442,157.698018416667,0.698018416666656
8,30.24840819,20130607,3784.855287,157.702303625,0.702303624999985
8,22.35534898,20130607,3784.87411,157.703087916667,0.703087916666675
8,13.33298053,20130607,3784.991366,157.707973583333,0.707973583333342
8,10.64417436,20130607,3785.02437,157.70934875,0.709348750000004
8,1.633160882,20130607,3785.032892,157.709703833333,0.70970383333335
8,1.0216523,20130607,3785.042611,157.710108791667,0.71010879166667
8,18.31333646,20130607,3785.104509,157.712687875,0.712687875
8,4.128672847,20130607,3785.165273,157.715219708333,0.715219708333336
8,5.576820527,20130607,3785.172348,157.7155145,0.715514500000012
8,5.68048326,20130607,3785.273186,157.719716083333,0.719716083333339
8,36.11379059,20130607,3785.298387,157.720766125,0.720766124999983
8,19.77056704,20130607,3785.354912,157.723121333333,0.723121333333324
8,11.35136435,20130607,3785.400797,157.725033208333,0.725033208333315
8,23.01053516,20130607,3785.417079,157.725711625,0.725711625000002
8,13.8335251,20130607,3785.516979,157.729874125,0.729874125000009
8,4.912137588,20130607,3785.525656,157.730235666667,0.730235666666658
8,9.090501646,20130607,3785.537926,157.730746916667,0.730746916666675
8,7.049342604,20130607,3785.585624,157.732734333333,0.732734333333326
8,7.240563369,20130607,3785.597593,157.733233041667,0.733233041666665
8,11.6991034,20130607,3785.604899,157.733537458333,0.733537458333331
8,12.86666174,20130607,3785.635828,157.734826166667,0.734826166666664
8,8.065674184,20130607,3785.762221,157.740092541667,0.740092541666655
8,12.02713699,20130607,3785.776987,157.740707791667,0.740707791666665
8,8.272930216,20130607,3785.79494,157.741455833333,0.741455833333333
8,15.4234205,20130607,3785.800852,157.741702166667,0.74170216666667
8,13.32206184,20130607,3785.830989,157.742957875,0.742957875000002
8,9.378082856,20130607,3785.839724,157.743321833333,0.74332183333334
8,8.52752298,20130607,3785.844729,157.743530375,0.743530375000006
8,6.381298798,20130607,3785.861136,157.744214,0.744214
8,2.562403057,20130607,3785.875259,157.744802458333,0.744802458333339
8,3.463628508,20130607,3785.886437,157.745268208333,0.745268208333329
8,13.17929644,20130607,3785.902534,157.745938916667,0.74593891666666
8,5.851479809,20130607,3785.920466,157.746686083333,0.746686083333344
8,7.672149573,20130607,3785.937258,157.74738575,0.747385750000007
8,7.515622741,20130607,3785.942999,157.747624958333,0.747624958333319
8,11.07873418,20130607,3785.951154,157.74796475,0.747964749999994
8,13.26348397,20130607,3785.973162,157.74888175,0.748881749999981
8,11.25093477,20130607,3785.993532,157.7497305,0.749730499999998
8,8.385189447,20130607,3786.015915,157.750663125,0.750663124999988
8,11.28964912,20130607,3786.034224,157.751426,0.751426000000009
8,0.701849125,20130607,3786.048848,157.752035333333,0.752035333333339
8,5.006343846,20130607,3786.071732,157.752988833333,0.752988833333319
8,10.31570981,20130607,3786.080043,157.753335125,0.753335125000007
8,2.616424859,20130607,3786.102632,157.754276333333,0.754276333333337
8,4.110114356,20130607,3786.136247,157.755676958333,0.755676958333339
8,5.313011373,20130607,3786.144552,157.756023,0.756022999999999
8,11.02191719,20130607,3786.200173,157.758340541667,0.758340541666684
8,17.28527923,20130607,3786.21005,157.758752083333,0.758752083333349
8,7.232825499,20130607,3786.300282,157.76251175,0.762511750000016
8,4.573405619,20130607,3786.309627,157.762901125,0.762901125000013
8,10.19443023,20130607,3786.338062,157.764085916667,0.764085916666659
8,4.506609459,20130607,3786.368341,157.765347541667,0.765347541666671
8,10.6894993,20130607,3786.392554,157.766356416667,0.766356416666667
8,13.72019604,20130607,3786.410417,157.767100708333,0.767100708333345
8,6.827782106,20130607,3786.451925,157.768830208333,0.768830208333327
8,13.03488147,20130607,3786.508453,157.771185541667,0.771185541666654
8,8.825624582,20130607,3786.543306,157.77263775,0.772637750000001
8,3.966246296,20130607,3786.55254,157.7730225,0.773022499999996
8,10.18832335,20130607,3786.601508,157.775062833333,0.775062833333351
8,26.31340022,20130607,3786.638523,157.776605125,0.776605125000003
8,20.14797275,20130607,3786.66685,157.777785416667,0.77778541666666
8,28.68781033,20130607,3786.687717,157.778654875,0.778654875000001
8,2.3652088,20130607,3786.803896,157.783495666667,0.783495666666653
8,3.467233231,20130607,3786.84756,157.785315,0.785314999999997
8,11.46622924,20130607,3786.863116,157.785963166667,0.785963166666676
8,6.231084708,20130607,3786.885357,157.786889875,0.786889875000014
8,3.824477153,20130607,3786.893755,157.787239791667,0.787239791666679
8,0.427685088,20130607,3786.904041,157.787668375,0.787668374999981
8,21.6908891,20130607,3786.951636,157.7896515,0.789651499999991
8,19.69706198,20130607,3786.960842,157.790035083333,0.790035083333322
8,5.199099284,20130607,3786.986922,157.79112175,0.791121750000002
8,12.18320029,20130607,3787.014464,157.792269333333,0.792269333333337
8,12.58188368,20130607,3787.047215,157.793633958333,0.793633958333345
8,13.43525523,20130607,3787.06749,157.79447875,0.794478749999996
8,1.875222234,20130607,3787.0732,157.794716666667,0.794716666666659
8,3.801539972,20130607,3787.09165,157.795485416667,0.795485416666651
8,1.414828535,20130607,3787.105835,157.796076458333,0.796076458333317
8,15.59154093,20130607,3787.201533,157.800063875,0.800063875000006
8,17.14150126,20130607,3787.234028,157.801417833333,0.801417833333318
8,7.107755395,20130607,3787.299919,157.804163291667,0.804163291666669
8,3.360959336,20130607,3787.316712,157.804863,0.804862999999983
8,3.144634613,20130607,3787.409066,157.808711083333,0.80871108333335
8,8.206449837,20130607,3787.468559,157.811189958333,0.81118995833333
8,10.03646315,20130607,3787.573223,157.815550958333,0.815550958333319
8,7.950607051,20130607,3787.588913,157.816204708333,0.816204708333345
8,8.455060465,20130607,3787.62473,157.817697083333,0.817697083333343
8,3.571944463,20130607,3787.735806,157.82232525,0.822325250000006
8,9.10710712,20130607,3787.808747,157.825364458333,0.825364458333326
8,8.456239651,20130607,3787.926528,157.830272,0.830272000000008
8,3.501263141,20130607,3787.939742,157.830822583333,0.830822583333344
8,1.958595791,20130607,3787.960284,157.8316785,0.831678499999981
8,9.449789356,20130607,3787.965893,157.831912208333,0.831912208333336
8,6.604096812,20130607,3787.98457,157.832690416667,0.832690416666679
8,1.908549109,20130607,3787.995546,157.83314775,0.833147749999995
8,6.197890188,20130607,3788.041952,157.835081333333,0.835081333333335
8,4.2697176,20130607,3788.076502,157.836520916667,0.836520916666672
8,1.448327111,20130607,3788.097699,157.837404125,0.837404125000006
8,14.87177154,20130607,3788.104695,157.837695625,0.837695625000009
8,4.081842305,20130607,3788.169392,157.840391333333,0.840391333333315
8,14.25269239,20130607,3788.191878,157.84132825,0.841328250000004
8,2.772962615,20130607,3788.501741,157.854239208333,0.854239208333326
8,4.596790829,20130607,3788.576708,157.857362833333,0.857362833333326
8,4.79150285,20130607,3788.594418,157.85810075,0.858100750000006
8,1.722542734,20130607,3788.618971,157.859123791667,0.859123791666661
8,5.182917229,20130607,3788.653265,157.860552708333,0.86055270833333
8,0.255008835,20130607,3788.666283,157.861095125,0.861095124999991
8,0.274219326,20130607,3788.674175,157.861423958333,0.861423958333347
8,1.585865117,20130510,3114.341118,129.76421325,0.764213249999983
8,0.331107302,20130510,3115.020619,129.792525791667,0.792525791666662
8,0.914215759,20130510,3115.032267,129.793011125,0.793011124999993
8,2.700540029,20130510,3115.03931,129.793304583333,0.793304583333338
8,0.232599684,20130510,3115.045031,129.793542958333,0.793542958333347
8,2.831367872,20130510,3115.066299,129.794429125,0.794429124999994
8,1.783963192,20130510,3115.07015,129.794589583333,0.794589583333334
9,2.723844468,20130510,3108.953463,129.539727625,0.539727624999983
9,0.285758626,20130521,3374.504732,140.604363833333,0.604363833333338
9,1.971389768,20130402,2200.311394,91.6796414166667,0.679641416666655
9,0.267843009,20130402,2200.335374,91.6806405833333,0.680640583333329
9,0.638768967,20130402,2201.506414,91.7294339166667,0.729433916666665
9,0.693759928,20130402,2201.583076,91.7326281666667,0.732628166666657
9,0.321842085,20130402,2201.588111,91.7328379583333,0.732837958333334
9,1.066219555,20130402,2201.594797,91.7331165416667,0.733116541666675
9,0.419173841,20130402,2201.609959,91.7337482916667,0.733748291666657
9,0.555121884,20130402,2202.250143,91.760422625,0.760422625000004
9,0.628668888,20130510,3113.734682,129.738945083333,0.738945083333334
9,2.353574986,20130514,3208.917043,133.704876791667,0.704876791666663
9,1.736108517,20130513,3186.829564,132.784565166667,0.784565166666681
9,8.034448159,20130513,3187.368399,132.807016625,0.807016624999989
9,0.984417995,20130513,3187.820595,132.825858125,0.825858124999996
9,0.37537424,20130513,3187.845522,132.82689675,0.826896750000003
9,0.24037243,20130513,3187.848426,132.82701775,0.82701775000001
9,0.345638111,20130513,3187.94231,132.830929583333,0.830929583333329
9,3.114418367,20130513,3187.971299,132.832137458333,0.832137458333335
9,1.563214106,20130513,3187.994911,132.833121291667,0.833121291666657
9,2.013072674,20130513,3188.006953,132.833623041667,0.83362304166667
9,9.087482607,20130513,3188.042169,132.835090375,0.835090374999993
10,2.026636918,20130513,3183.17518,132.632299166667,0.632299166666684
10,0.267142733,20130513,3183.182408,132.632600333333,0.632600333333329
10,0.601980989,20130514,3207.291834,133.63715975,0.637159749999995
10,0.351557635,20130514,3207.30079,133.637532916667,0.637532916666658
10,0.296431431,20130514,3207.303408,133.637642,0.637642
10,1.088384557,20130528,3540.912696,147.538029,0.538028999999995
10,0.843347718,20130528,3540.922717,147.538446541667,0.538446541666673
10,0.722836456,20130528,3540.934903,147.538954291667,0.53895429166667
10,2.497066462,20130530,3589.376009,149.557333708333,0.557333708333346
10,0.210915759,20130530,3589.383504,149.557646,0.557646000000005
10,0.311881497,20130604,3708.469882,154.519578416667,0.519578416666661
10,0.567239774,20130501,2895.028839,120.626201625,0.626201625000007
10,0.841217091,20130501,2895.055397,120.627308208333,0.627308208333332
10,1.053157872,20130501,2895.242948,120.635122833333,0.635122833333341
10,0.299037269,20130501,2895.25158,120.6354825,0.635482500000009
10,0.248159907,20130501,2895.256617,120.635692375,0.635692375000005
10,4.200102016,20130501,2895.302026,120.637584416667,0.637584416666655
10,0.435989383,20130501,2895.315187,120.638132791667,0.638132791666678
10,1.16417202,20130501,2895.318469,120.638269541667,0.638269541666659
10,0.211976766,20130501,2895.795998,120.658166583333,0.65816658333334
10,0.61347281,20130501,2896.266792,120.677783,0.677782999999991
10,0.489766041,20130501,2896.297059,120.679044125,0.679044125000004
10,0.490478944,20130501,2896.301927,120.679246958333,0.679246958333337
10,0.430691638,20130501,2896.619464,120.692477666667,0.692477666666662
10,0.434810133,20130501,2896.624819,120.692700791667,0.692700791666667
10,1.397250024,20130501,2896.749303,120.697887625,0.697887625000007
10,0.661897616,20130501,2896.771163,120.698798458333,0.698798458333329
10,0.272297308,20130501,2902.082614,120.920108916667,0.920108916666663
10,2.361009947,20130508,3060.242801,127.510116708333,0.510116708333328
10,0.521093416,20130508,3060.286952,127.511956333333,0.51195633333333
10,0.492964392,20130508,3061.29273,127.55386375,0.553863750000005
10,0.560415801,20130508,3061.36819,127.557007916667,0.557007916666677
10,0.230007428,20130508,3061.51227,127.56301125,0.563011250000002
10,0.486137394,20130508,3061.673518,127.569729916667,0.569729916666674
